Student_ID,Student_Name,Age,Gender,Department,Attendance_Rate,CA_Score,MidSem_Score,Prev_CGPA,Study_Hours_Week
STU/CE/2024/00270,Sarah Olayiwola,18,Female,Chemical Engineering,74.5,20.8,16.9,3.34,18.9
STU/E/2019/00271,Ronke Afolabi,28,Female,Economics,57.9,26,13.1,3.29,22.5
STU/M/2021/00272,Chukwudi Akinola,21,Male,Medicine,66.8,17.2,16,2.44,1
STU/EE/2023/00273,Chukwudi Ismail,26,Male,Electrical Engineering,73.4,30,20,4.54,29.6
STU/M/2020/00274,Mark Ogunsola,30,Male,Microbiology,75.8,21.6,16.3,3.61,32.3
STU/A/2021/00275,Tunde Onwudiwe,29,Male,Accounting,23.6,8.8,12.6,1.42,6.3
STU/EE/2019/00276,Haruna Oladele,18,Male,Electrical Engineering,59.4,20.6,15.7,4.18,25.4
STU/L/2019/00277,Abdullahi Olanubi,16,Male,Law,60,17.6,11,3.57,17.1
STU/P/2020/00278,Abimbola Oladele,22,Female,Pharmacy,100,28.4,17.9,4.29,27.1
STU/CS/2024/00279,Maryam Okoro,24,Female,Computer Science,95.3,28.2,15.6,4.5,24.7
STU/P/2023/00280,Babatunde Alao,19,Male,Physics,75.2,21.6,16.1,3.47,17.4
STU/B/2021/00281,Peter Oladiran,17,Male,Biochemistry,19.6,7.6,6,1.79,15.8
STU/A/2022/00282,Oluwatosin Olayiwola,18,Female,Architecture,86.1,18.1,15.9,3.26,18.7
STU/CE/2023/00283,Uloma Akintoye,26,Female,Chemical Engineering,96,21,14.6,3.93,26.6
STU/ME/2023/00284,Ikenna Oladipo,30,Male,Mechanical Engineering,38.1,7.4,6.2,1.07,1
STU/N/2020/00285,Monday Kadiri,22,Male,Nursing,56.7,6.5,8.3,1.89,16
STU/BA/2022/00286,Lanre Chukwu,18,Male,Business Administration,49.8,17.5,7.1,1.72,17.5
STU/N/2024/00287,Oluwatosin Olayinka,19,Female,Nursing,51.3,17.3,4.4,1.17,10.4
STU/A/2022/00288,Joke Olayanwo,24,Female,Architecture,75.5,17.8,16,3.28,10.1
STU/E/2024/00289,Hope Oladiran,28,Female,Economics,54.9,15.7,13.9,2.93,19.4
STU/A/2020/00290,Samuel Ogundele,28,Male,Accounting,69.8,19.8,13.6,2.32,6.6
STU/CE/2024/00291,Abdullahi Shuaibu,26,Male,Chemical Engineering,77.3,17.8,16.6,3.05,27.6
STU/M/2023/00292,Ibrahim Afor,23,Male,Mathematics,74.9,16.9,15.1,3.43,21.2
STU/BA/2022/00293,Sarah Ogundipe,25,Female,Business Administration,77.3,24.9,15.8,3.36,21.9
STU/L/2023/00294,Shehu Banjo,24,Male,Law,71.4,29.4,19,4.01,28.9
STU/MC/2022/00295,Henry Akindele,22,Male,Mass Communication,62.3,6.4,6.3,1.92,15.3
STU/M/2024/00296,Kunle Olajide,25,Male,Microbiology,67.3,25.1,19.3,4.51,24.7
STU/A/2023/00297,Aina Ukwu,21,Female,Accounting,28.7,12.7,7.2,1.43,13.9
STU/L/2020/00298,Dupe Olaposi,24,Female,Law,60.9,23.9,12.5,2.94,17.9
STU/CE/2023/00299,Idris Onwudiwe,19,Male,Civil Engineering,76.5,12.2,9.7,3.03,12.7
STU/B/2020/00300,Andrew Issa,19,Male,Biochemistry,67,11.2,8.1,2.48,18.8
STU/CS/2024/00301,Ngozi Saidu,19,Female,Computer Science,100,24.7,19.7,4.4,34.5
STU/ME/2024/00302,Michael Yakubu,20,Male,Mechanical Engineering,85.3,22.7,19.3,4.12,19.3
STU/N/2019/00303,Maryam Shehu,29,Female,Nursing,48.9,12.5,13.4,2.11,9.1
STU/L/2023/00304,Adaeze Idris,29,Female,Law,100,25.4,20,4.17,20.7
STU/B/2019/00305,Tijani Oladele,17,Male,Biochemistry,65.5,13.7,9.7,2.53,6
STU/ME/2020/00306,Adaora Olanipekun,24,Female,Mechanical Engineering,100,24.8,19.5,4.73,31.4
STU/B/2023/00307,Kelechi Olayode,19,Male,Biochemistry,68.3,6.5,6,1.92,17.6
STU/N/2020/00308,Agnes Odunbaku,25,Female,Nursing,63,21.5,6.7,2.26,9.3
STU/EE/2024/00309,Adebayo Adeyemi,24,Male,Electrical Engineering,69.5,26.3,14.2,4.2,24.9
STU/P/2022/00310,Gambo Adewale,25,Male,Pharmacy,37.4,5.1,12,1.4,9
STU/N/2022/00311,Uloma Okoro,21,Female,Nursing,89.6,29.3,20,4.42,31.2
STU/E/2023/00312,David Nwosu,28,Male,Economics,47.4,6.3,6.9,1.04,10.8
STU/CE/2022/00313,Hope Alayemi,27,Female,Civil Engineering,52.2,14.6,9,1.65,7.2
STU/A/2023/00314,Abdullahi Fayemi,25,Male,Architecture,67.4,11.5,13.1,3.6,20.3
STU/P/2021/00315,Joshua Oladele,26,Male,Physics,77.4,30,12.1,4.23,21
STU/B/2020/00316,Ruth Akinwumi,30,Female,Biochemistry,70.6,20.3,10.1,2.78,5
STU/M/2019/00317,Thomas Zakariyau,18,Male,Mathematics,92.9,22.1,10.6,2.59,15.2
STU/M/2022/00318,Wura Saidu,19,Female,Microbiology,36.7,12.2,13.6,1.99,17.7
STU/L/2021/00319,Aina Muhammed,23,Female,Law,65.8,9.4,5.1,1.54,5.4
STU/ME/2023/00320,Adebayo Olajide,23,Male,Mechanical Engineering,27.7,12.8,11.2,2.23,18.8
STU/E/2024/00321,Rachel Bewaji,20,Female,Economics,29.3,9.6,6.2,1.04,5.8
STU/S/2023/00322,Oluwabunmi Damilola,20,Female,Statistics,55.8,6.4,4.6,1.32,9.1
STU/ME/2021/00323,Musa Opara,18,Male,Mechanical Engineering,61,13.8,3.5,1.55,10.7
STU/CS/2019/00324,Funmi Ogbu,19,Female,Computer Science,46.1,12.8,7.5,1.36,1
STU/EE/2022/00325,Remi Olanipekun,20,Male,Electrical Engineering,100,27,18.9,4.1,33.3
STU/M/2019/00326,Sunday Zakariyau,23,Male,Mathematics,58.4,29.1,18.8,3.94,24.7
STU/B/2022/00327,Kenneth Akinwale,23,Male,Biochemistry,88.2,30,16.3,3.55,18.3
STU/EE/2024/00328,Obinna Obi,25,Male,Electrical Engineering,100,19.9,17.6,4.13,23.1
STU/CE/2022/00329,Joke Olamosu,27,Female,Chemical Engineering,85.8,22.7,12,3.15,24.3
STU/B/2022/00330,Suleiman Ukwuoma,30,Male,Biochemistry,31.5,7.5,2.9,1.16,1
STU/ME/2023/00331,Yemi Alayo,24,Male,Mechanical Engineering,46,14.4,8.1,1.62,9
STU/L/2023/00332,Matthew Chukwu,29,Male,Law,52.1,11.9,10.9,2.55,8.2
STU/CE/2021/00333,Biodun Ogunleye,18,Male,Chemical Engineering,97.5,30,20,4.49,30.6
STU/CS/2022/00334,Kabir Olatunji,30,Male,Computer Science,76.4,23.1,13.2,4.68,30.8
STU/AS/2024/00335,Remi Obi,20,Male,Agricultural Science,69,12.1,15.3,3.12,19.9
STU/L/2020/00336,Obi Dada,27,Male,Law,72.6,20.1,8.7,3.23,12.3
STU/P/2023/00337,Bilkisu Adesanya,24,Female,Physics,86.8,30,16.3,4.99,44.1
STU/L/2020/00338,Abimbola Okonkwo,30,Female,Law,97.6,21.6,19,3.98,23.7
STU/S/2021/00339,Obiageli Odum,19,Female,Statistics,100,27.8,17.1,4.42,22.6
STU/N/2022/00340,Chinyere Ismail,30,Female,Nursing,68.6,21.6,19.6,3.33,23.8
STU/AS/2024/00341,Joshua Yusuf,26,Male,Agricultural Science,55.6,9.4,11.1,2.2,13.3
STU/P/2022/00342,Monday Ogundipe,16,Male,Pharmacy,44.5,19.5,11.2,2.22,16.1
STU/S/2020/00343,Chibueze Nuhu,22,Male,Statistics,51.1,15.7,13.5,2.16,15.5
STU/E/2023/00344,Onyekachi Anyanwu,22,Male,Economics,83.8,24.2,19,3.61,21
STU/A/2019/00345,Akunna Adebisi,21,Female,Accounting,52.2,20.5,13.4,2.39,14.3
STU/CE/2024/00346,Faith Alamu,28,Female,Chemical Engineering,82,29.6,18.7,3.91,23.5
STU/E/2022/00347,Binta Unachukwu,16,Female,Economics,59.3,12.6,5.9,2.33,10.9
STU/B/2024/00348,Matthew Balogun,18,Male,Biochemistry,37.3,11.2,11.3,1.24,5.8
STU/CS/2023/00349,Ebuka Nuhu,20,Male,Computer Science,85.6,24.7,12.1,4.47,36
STU/EE/2023/00350,Suleiman Olawoye,19,Male,Electrical Engineering,100,26.7,20,4.69,28
STU/B/2023/00351,Luke Ogunmola,30,Male,Biochemistry,100,16.5,18.3,2.55,10.5
STU/A/2024/00352,Donald Adebisi,19,Male,Accounting,87.9,17.5,15.2,3.29,15
STU/M/2024/00353,Rotimi Agu,27,Male,Microbiology,74.3,23.2,20,3.82,22.3
STU/CE/2020/00354,Theresa Nze,27,Female,Chemical Engineering,69.4,4.2,13.7,1.12,9.9
STU/CE/2023/00355,Joshua Ibrahim,18,Male,Chemical Engineering,62.2,8.1,3.1,1.1,1.4
STU/P/2024/00356,Uloma Olanrewaju,29,Female,Physics,57.1,14.2,11.7,2.55,15.4
STU/ME/2022/00357,Vincent Alawode,18,Male,Mechanical Engineering,100,27.7,16.3,4.71,28.5
STU/AS/2023/00358,Titi Olanipekun,27,Female,Agricultural Science,77.3,15,13,3.29,18.9
STU/L/2019/00359,Stephen Lawal,22,Male,Law,67.6,18.4,12.4,3.06,22.7
STU/BA/2021/00360,Chukwudi Okafor,29,Male,Business Administration,100,26.2,16.9,3.58,24
STU/BA/2024/00361,Chukwudi Ogunwale,25,Male,Business Administration,100,22.7,20,4.59,29.8
STU/ME/2024/00362,Obiageli Onu,24,Female,Mechanical Engineering,63.4,22,7.8,3.83,20.4
STU/P/2021/00363,Adebayo Fatoye,28,Male,Physics,71.5,25.3,16.4,3.85,17.4
STU/E/2019/00364,Oluwakemi Ume,24,Female,Economics,83.1,22.1,15.1,4.23,26.7
STU/AS/2019/00365,Grace Nnaji,26,Female,Agricultural Science,75.6,19.1,16.4,3.23,24.8
STU/P/2019/00366,Comfort Olaolu,18,Female,Physics,87.1,18.1,12.5,3.69,14.5
STU/M/2020/00367,Leah Adewale,21,Female,Medicine,100,21.6,19.2,4.59,25.9
STU/CE/2021/00368,Ibrahim Maikudi,25,Male,Civil Engineering,85.2,15.9,9.8,3.92,15.7
STU/CE/2024/00369,Hope Olanipekun,25,Female,Chemical Engineering,52.7,19.7,12,3.25,19.2
STU/AS/2021/00370,Chibundu Musa,22,Male,Agricultural Science,50,14.6,15.1,2.66,14.9
STU/CS/2019/00371,Rachel Odum,17,Female,Computer Science,68,28.5,15,3.74,21.3
STU/CE/2024/00372,Lydia Alawode,26,Female,Chemical Engineering,79.6,23.8,7.7,2.84,7.6
STU/M/2023/00373,Haruna Agu,25,Male,Mathematics,90.7,15.1,10.8,3.74,32.6
STU/M/2021/00374,Wole Anyanwu,27,Male,Microbiology,95.2,26.1,15.7,4.43,35.2
STU/EE/2021/00375,Ogechukwu Olaolu,28,Female,Electrical Engineering,67,15.1,10.8,1.81,1
STU/MC/2023/00376,Onyekachi Alayande,26,Male,Mass Communication,100,30,20,4.97,22.2
STU/EE/2022/00377,Deborah Amadi,17,Female,Electrical Engineering,64.2,16.5,11,3.08,16
STU/CE/2021/00378,Nana Akinwale,18,Female,Chemical Engineering,48.1,19.6,10.2,2.09,8.4
STU/ME/2023/00379,Daniel Ogunsola,20,Male,Mechanical Engineering,68.2,25.2,16.9,3.45,24.4
STU/AS/2019/00380,Leah Fayemi,21,Female,Agricultural Science,52.4,17.5,6.1,2.25,9.9
STU/BA/2024/00381,Bello Olaposi,20,Male,Business Administration,76.9,18.7,15.8,3.74,25.7
STU/BA/2019/00382,Lola Olayanwo,23,Female,Business Administration,25.9,5,6.9,1.12,2.8
STU/M/2024/00383,Daniel Fasanya,24,Male,Medicine,83.9,17.5,12.6,3.6,24.3
STU/A/2023/00384,Wura Alayo,28,Female,Architecture,47.5,14.7,9.1,2.37,9.6
STU/BA/2020/00385,Emmanuel Unachukwu,18,Male,Business Administration,41.6,17.8,8.7,2.23,6.5
STU/CE/2024/00386,Usman Yakubu,26,Male,Chemical Engineering,36.9,7.4,7.5,1.6,5.8
STU/N/2021/00387,Faith Ugwuanyi,17,Female,Nursing,61.2,17.7,17.5,3.33,11.6
STU/CS/2020/00388,Uju Nuhu,19,Female,Computer Science,78.3,12.8,9.8,2.73,14.6
STU/N/2020/00389,Rachel Olawoye,29,Female,Nursing,57.8,25.1,12.2,2.67,16
STU/BA/2020/00390,Bimpe Ogunleye,30,Female,Business Administration,80.7,22,15.1,4.16,27.3
STU/A/2022/00391,Stephen Ogbu,23,Male,Architecture,92.3,30,14.7,4.39,29.5
STU/MC/2024/00392,Babatunde Olagunju,29,Male,Mass Communication,100,30,16.5,4.93,38.8
STU/AS/2019/00393,Miriam Yusuf,16,Female,Agricultural Science,92,27.7,12.4,4.61,30.7
STU/A/2019/00394,Ebere Jibrin,20,Female,Architecture,37.7,7,7.2,1.25,21
STU/B/2024/00395,Yemi Ismail,20,Male,Biochemistry,42.2,18.7,9.3,1.53,8.5
STU/MC/2024/00396,Yusuf Olamosu,29,Male,Mass Communication,59.8,19.1,5.7,1.13,1
STU/M/2024/00397,Francis Bewaji,25,Male,Mathematics,72,28.9,16.3,3.94,20.9
STU/B/2023/00398,Rebecca Alayi,18,Female,Biochemistry,84.9,16.6,14.4,3.12,19.7
STU/AS/2020/00399,Zainab Alayanwa,30,Female,Agricultural Science,77.5,25.5,15.9,3.61,17.7
STU/M/2021/00400,Niyi Eze,24,Male,Medicine,32.2,9.7,6.2,1.04,1
STU/AS/2024/00401,David Olawal,17,Male,Agricultural Science,17.1,4.5,7.6,1.23,13.1
STU/CE/2024/00402,Henry Olaolu,27,Male,Civil Engineering,77.2,10.4,12.8,1.74,14.5
STU/B/2022/00403,Chinyere Oladele,18,Female,Biochemistry,85.9,26.6,9.3,4.12,35.2
STU/CE/2024/00404,Oluwaseun Olapade,18,Female,Civil Engineering,99.8,14.9,15.3,3.16,22.7
STU/CS/2022/00405,Aina Fasanya,30,Female,Computer Science,69.5,18.8,15.9,2.99,18.6
STU/ME/2022/00406,Joy Ogunsola,24,Female,Mechanical Engineering,64.4,8.4,12.2,1.9,11.1
STU/N/2022/00407,Nnamdi Ogunsola,24,Male,Nursing,75.7,30,18.1,4.41,22.2
STU/E/2023/00408,Rachel Alamu,17,Female,Economics,100,25.1,19.1,4.54,28.2
STU/L/2024/00409,Ramatu Mbah,29,Female,Law,91.4,25.7,15.9,4.25,29.2
STU/ME/2024/00410,Segun Unachukwu,16,Male,Mechanical Engineering,69.1,23.4,16.3,3.94,29.2
STU/CE/2024/00411,Lydia Dada,23,Female,Civil Engineering,79.4,20.2,15.1,3.44,18
STU/CE/2020/00412,Agnes Dauda,26,Female,Civil Engineering,62.8,25.6,18.4,3.3,21.6
STU/N/2020/00413,Onyekachi Olaleye,24,Male,Nursing,50.7,16.9,11.9,1.66,15.7
STU/A/2024/00414,Blessing Ogundipe,27,Female,Accounting,77.7,26.6,12.7,4.23,27.1
STU/E/2023/00415,Chibundu Afolabi,25,Male,Economics,78.7,23.9,19.1,4.8,29.1
STU/M/2024/00416,Bose Alabi,20,Female,Mathematics,50.6,10.9,7.8,1.21,12.4
STU/A/2020/00417,Vincent Fatoki,20,Male,Accounting,68.7,9,15.4,2.34,15.6
STU/A/2020/00418,Mercy Ibrahim,19,Female,Accounting,80.6,26.8,15.2,3.99,26.5
STU/EE/2019/00419,Miriam Obi,30,Female,Electrical Engineering,70.4,22.9,13.4,2.74,20.2
STU/B/2020/00420,Samuel Saidu,18,Male,Biochemistry,49.2,6.4,8.2,1.44,8
STU/ME/2023/00421,Biodun Umeora,22,Male,Mechanical Engineering,42.1,27.8,13.2,4.43,21.3
STU/A/2024/00422,Chidi Fatoumbi,30,Male,Architecture,64.2,9.2,6,1.02,1
STU/S/2024/00423,Tola Ugwu,17,Female,Statistics,97.7,20.8,15.3,3.23,18.1
STU/BA/2022/00424,Stephen Alayande,23,Male,Business Administration,100,27.9,14.6,4.09,25.5
STU/M/2019/00425,Damilola Bewaji,22,Male,Microbiology,78.5,19.3,14.7,4.01,22.3
STU/BA/2019/00426,Esther Idris,25,Female,Business Administration,23.3,5,9.8,1.16,4.2
STU/S/2024/00427,Chizaram Unachukwu,21,Male,Statistics,58.7,21.8,10.8,2.41,15.6
STU/BA/2020/00428,Oluwatobi Shehu,25,Female,Business Administration,76.4,13.2,7.1,2.47,24.4
STU/CE/2022/00429,Yusuf Olanipekun,18,Male,Civil Engineering,50.8,9.6,12.4,2.1,7.6
STU/M/2021/00430,Chisom Ogundele,19,Male,Microbiology,34.8,11.4,5.3,1.25,13.4
STU/BA/2020/00431,Mary Yusuf,20,Female,Business Administration,84.4,18.4,14.5,3.27,15.7
STU/L/2020/00432,Yusuf Akintoye,20,Male,Law,59.9,14.9,12.8,1.73,16.9
STU/P/2020/00433,Tola Yusuf,19,Female,Physics,86.5,21.1,12.3,3.25,23.1
STU/CE/2023/00434,Susan Uzoma,16,Female,Chemical Engineering,96,24.8,18.6,4.88,26.7
STU/M/2023/00435,Rachel Nze,27,Female,Medicine,42.5,10.6,6.9,1.45,5.6
STU/B/2023/00436,Chimamanda Zannah,19,Male,Biochemistry,44.6,4.3,5.5,1.09,4.6
STU/N/2022/00437,Goodluck Dauda,22,Male,Nursing,57.6,8.2,6.4,1.59,11.6
STU/M/2022/00438,Safiya Alayande,18,Female,Microbiology,100,29.8,16.7,4.22,27.3
STU/A/2023/00439,Chisom Okeke,28,Male,Architecture,83.9,16.5,11,2.5,17.4
STU/A/2024/00440,Deborah Umeora,20,Female,Architecture,74.3,18.7,10.8,2.98,18.1
STU/A/2021/00441,Elizabeth Olagunju,18,Female,Accounting,65.3,16.1,14.7,2.97,20.1
STU/CE/2019/00442,Oluwabunmi Balogun,21,Female,Civil Engineering,70.6,12.4,10.5,3.05,18.7
STU/N/2024/00443,Abimbola Akintunde,16,Female,Nursing,22.8,12.6,5,2.16,11.5
STU/CE/2020/00444,Hauwa Afolabi,24,Female,Civil Engineering,80.9,21,13.7,3.32,14.7
STU/L/2021/00445,Hassan Olajide,25,Male,Law,100,20.9,14.6,3.76,14.7
STU/CE/2024/00446,Ogechukwu Olajide,29,Female,Chemical Engineering,51.8,22.6,11.9,2.77,19.1
STU/M/2024/00447,Chimamanda Ogundele,18,Male,Microbiology,68.3,12.1,9.1,1.84,7.8
STU/E/2020/00448,Ayo Oladoja,17,Male,Economics,96.5,30,19.4,4.63,29.9
STU/CS/2023/00449,Regina Adeyemi,17,Female,Computer Science,48.4,8,5.6,1.58,6.4
STU/M/2024/00450,Daniel Agu,20,Male,Mathematics,29.7,11.8,8.1,1.69,7.6
STU/CE/2021/00451,Hannah Alabi,18,Female,Civil Engineering,100,25.9,14.6,4.34,25.4
STU/ME/2022/00452,Niyi Ugwu,21,Male,Mechanical Engineering,56.6,15.5,15.1,2.97,16.7
STU/E/2019/00453,Goodluck Yusuf,26,Male,Economics,84.4,16.6,9.7,2.47,9.8
STU/ME/2024/00454,Henry Oduola,21,Male,Mechanical Engineering,95.3,26.6,20,4.9,31.9
STU/P/2019/00455,Precious Olanipekun,21,Female,Pharmacy,56.3,16,10.2,2.9,17.3
STU/ME/2023/00456,Henry Issa,23,Male,Mechanical Engineering,73.5,26.8,15,3.71,20.7
STU/M/2021/00457,Remi Fatoki,20,Female,Mathematics,68.1,22.8,12,3.65,29.8
STU/EE/2019/00458,Asiya Oladele,16,Female,Electrical Engineering,40,8.2,4.1,1.71,11.7
STU/L/2019/00459,Adaeze Ogundele,26,Female,Law,53.5,20.8,14.1,3.16,19.9
STU/CE/2021/00460,Obinna Oladiran,29,Male,Chemical Engineering,82,18,7.4,2.47,14.9
STU/S/2023/00461,Shehu Akintunde,19,Male,Statistics,51.3,17.4,17.4,3.59,22.9
STU/E/2022/00462,Chibundu Olawoye,25,Male,Economics,43.9,6.4,9.9,1.09,4.6
STU/P/2022/00463,Ogechi Ogunsanya,25,Female,Physics,67.9,14.1,4.9,2.2,2.3
STU/A/2021/00464,Idris Oladiran,17,Male,Architecture,88.9,20.3,18.1,3.37,14.6
STU/M/2024/00465,Wura Akintunde,22,Female,Mathematics,52.5,13.7,11.8,2.61,11.9
STU/A/2019/00466,Rebecca Adewale,27,Female,Architecture,80.4,18,14.4,3.51,22.4
STU/B/2022/00467,Bimpe Oladele,29,Female,Biochemistry,69.4,19.5,10.2,2.15,15.9
STU/M/2019/00468,Aliyu Ogunleye,18,Male,Mathematics,59.2,20.9,10.8,2.09,10.7
STU/ME/2024/00469,Binta Shuaibu,30,Female,Mechanical Engineering,100,25.4,20,4.82,25.6
STU/E/2020/00470,Gift Ukwu,30,Female,Economics,21,4.4,4.2,1.36,3.6
STU/B/2022/00471,Victor Banjo,23,Male,Biochemistry,67.8,15.9,7.2,2.63,13.6
STU/CS/2023/00472,Toyin Alamu,26,Female,Computer Science,100,23.2,16,4.87,23
STU/CE/2020/00473,Nike Ogunsola,24,Female,Civil Engineering,100,24,20,4.47,24
STU/A/2019/00474,Nnenna Olalekan,28,Female,Accounting,40.5,13.7,2.3,1.14,11.1
STU/MC/2019/00475,Lola Adebisi,17,Female,Mass Communication,39.1,11.4,10.7,2.41,8.3
STU/M/2021/00476,Dupe Idris,25,Female,Medicine,45.8,12.5,10.2,1.33,16.3
STU/B/2023/00477,Philip Ogunmola,18,Male,Biochemistry,93.7,16.8,16.6,3.75,27.1
STU/ME/2019/00478,Adebayo Olalusi,23,Male,Mechanical Engineering,79.8,11.6,7,1.79,5.6
STU/BA/2020/00479,Oluwatobi Olanike,29,Female,Business Administration,97.8,27.1,17.6,3.69,31.1
STU/A/2022/00480,Uche Adeyemi,18,Male,Accounting,52.3,19,13.7,2.63,14.7
STU/CE/2020/00481,Ife Uzoma,29,Female,Chemical Engineering,51.3,9.4,9.4,2.29,5.4
STU/AS/2020/00482,Raliya Okeke,26,Female,Agricultural Science,86.6,23.9,16.7,4.87,32.9
STU/B/2021/00483,Sunday Balogun,18,Male,Biochemistry,98,15.6,14.8,3.01,20.8
STU/M/2024/00484,Rebecca Olawal,30,Female,Microbiology,91.1,22.2,15,4.51,26.6
STU/EE/2023/00485,Fatima Fatoye,19,Female,Electrical Engineering,49.4,12.3,7.8,1.59,16.5
STU/CE/2024/00486,Binta Adesanya,29,Female,Civil Engineering,100,26.1,18.3,3.88,24.2
STU/MC/2023/00487,Nnamdi Olayiwola,28,Male,Mass Communication,69,21.3,14.5,3.28,11.8
STU/CE/2023/00488,Dupe Alayo,16,Female,Chemical Engineering,42.6,12.6,3.3,1.32,1
STU/M/2019/00489,Kunle Onu,29,Male,Mathematics,34.6,6.3,7.7,1.19,6.8
STU/P/2021/00490,Deborah Ihejirika,20,Female,Pharmacy,74.5,24.5,14.6,3.59,18.5
STU/MC/2019/00491,Maryam Alayanwa,19,Female,Mass Communication,82.2,15.8,10,2.96,15.2
STU/S/2020/00492,Ebere Olagunju,26,Female,Statistics,53.7,25.7,18.5,3.74,17.9
STU/S/2021/00493,Binta Ogbu,24,Female,Statistics,48.4,15.3,15.1,2.71,12.7
STU/CE/2022/00494,Monday Oladoja,27,Male,Civil Engineering,78.7,23.7,17,3.65,19.9
STU/AS/2019/00495,Titi Anyanwu,28,Female,Agricultural Science,85.6,12.1,10.4,2.06,14.6
STU/P/2024/00496,Stephen Oladele,26,Male,Physics,48.2,15.6,7,2.91,23.6
STU/M/2024/00497,Ramatu Nze,17,Female,Microbiology,54.8,10.9,15.7,1.5,9.4
STU/M/2022/00498,Emmanuel Akinwale,28,Male,Microbiology,59.8,17.3,12.6,2.85,18
STU/M/2021/00499,Tunde Ismail,25,Male,Microbiology,79.3,28.5,20,4.32,31.6
STU/E/2021/00500,Hadiza Chukwu,24,Female,Economics,81.9,16.4,11.3,3.36,22.1
STU/A/2020/00501,Sadiya Uzoma,30,Female,Accounting,32.9,18.7,10,2.89,23.2
STU/AS/2021/00502,Ife Olawal,29,Female,Agricultural Science,92.2,25.4,16.5,4.37,23.9
STU/AS/2023/00503,Segun Nwachukwu,19,Male,Agricultural Science,56.8,8.3,11.3,2.13,14.5
STU/B/2023/00504,Ogechi Ismail,21,Female,Biochemistry,76.4,26.5,20,3.71,12.9
STU/M/2022/00505,Agnes Anyanwu,28,Female,Medicine,90.7,18.2,10.8,2.42,16.7
STU/AS/2024/00506,Garba Olaleye,25,Male,Agricultural Science,70.2,30,15.1,4.13,26.8
STU/MC/2022/00507,Yetunde Alabi,23,Female,Mass Communication,100,27.5,15.4,3.93,25.7
STU/ME/2022/00508,Nuhu Yakubu,20,Male,Mechanical Engineering,49.2,16.3,8.4,2.49,12.9
STU/BA/2020/00509,Yemi Obi,29,Female,Business Administration,56,10.6,8.4,3.06,20.9
STU/EE/2024/00510,Leah Musa,26,Female,Electrical Engineering,77.6,30,20,4.69,41.9
STU/M/2024/00511,Ronke Umeh,30,Female,Medicine,75.7,8,9.5,2.38,11.8
STU/M/2023/00512,Hadiza Alamu,30,Female,Mathematics,70.4,18.2,10.9,2.21,11.3
STU/P/2023/00513,Joke Amadi,16,Female,Physics,47.5,3.5,6.7,1.11,14.3
STU/CE/2023/00514,Lanre Alayemi,23,Male,Civil Engineering,14.1,14.2,6.9,2.19,21.4
STU/M/2020/00515,Abigail Dawodu,26,Female,Microbiology,82.2,19.4,16.2,4.14,18.7
STU/ME/2022/00516,Oluwafunmilayo Oduola,17,Female,Mechanical Engineering,57.1,12.9,4.7,1.25,2
STU/A/2024/00517,Chinwe Fatoye,23,Female,Accounting,100,21.1,14.1,3.76,23.7
STU/EE/2023/00518,Obiageli Amadi,27,Female,Electrical Engineering,48.8,3.1,5.8,1.63,16.1
STU/M/2019/00519,Hope Musa,21,Female,Microbiology,31.7,15.3,12.7,2.21,17.8
STU/ME/2020/00520,Hauwa Ogunwale,29,Female,Mechanical Engineering,52.3,5.6,6.9,1.18,1.8
STU/BA/2022/00521,Rose Aladesanmi,26,Female,Business Administration,75.9,15.3,13.7,2.8,9.2
STU/P/2023/00522,Monday Nwosu,27,Male,Physics,47.4,3.8,2.6,1.1,3
STU/E/2023/00523,Joshua Alayo,24,Male,Economics,100,30,18.8,4.59,28.3
STU/A/2019/00524,Bilkisu Afor,16,Female,Architecture,58.6,22.2,11.8,2.97,17.8
STU/CE/2021/00525,Ogechukwu Damilola,18,Female,Chemical Engineering,66.2,15.4,8,2.02,13
STU/B/2021/00526,Joy Alawode,22,Female,Biochemistry,87.8,29.8,18.6,4.77,29
STU/L/2020/00527,Abimbola Obi,22,Female,Law,64.8,10.5,7.4,1.26,6.1
STU/BA/2023/00528,Dupe Okeke,17,Female,Business Administration,84.2,19.7,17.9,4.39,30.1
STU/BA/2023/00529,Abdullahi Okeke,29,Male,Business Administration,72,19.7,20,3.48,24.7
STU/L/2021/00530,Paul Shuaibu,25,Male,Law,55.5,14.8,9.5,1.28,10.6
STU/B/2022/00531,Ngozi Unachukwu,28,Female,Biochemistry,79.3,29.4,15,3.83,25.8
STU/P/2024/00532,Yusuf Oladele,22,Male,Physics,69.9,18.7,10.5,3.22,17.3
STU/N/2024/00533,Oluwaseun Olanubi,29,Male,Nursing,50.7,14,14.2,2.51,6.7
STU/N/2024/00534,Hannah Ogunleye,19,Female,Nursing,44.6,7.4,5.6,1.36,6.5
STU/CS/2020/00535,Ifeanyi Ogundele,19,Male,Computer Science,94.4,28.2,19.2,4.94,35.4
STU/ME/2023/00536,Peter Akinwumi,18,Male,Mechanical Engineering,64.2,11.1,8.7,2.04,2.9
STU/CS/2019/00537,Naomi Afolabi,22,Female,Computer Science,83,21.6,17.9,3.56,19
STU/B/2019/00538,Remi Adebisi,30,Male,Biochemistry,64.8,16.9,12,2.68,16.2
